date,signal,instrument,pnl_pts,entry_num,direction,year
2020-05-05,NIKKEI_S3,NIKKEI,3.1,2,SHORT,2020
2020-05-05,NIKKEI_S3,NIKKEI,-19.0,3,SHORT,2020
2020-05-06,NIKKEI_S3,NIKKEI,-10.5,1,LONG,2020
2020-05-06,NIKKEI_S3,NIKKEI,4.4,2,LONG,2020
2020-05-06,NIKKEI_S3,NIKKEI,42.4,3,LONG,2020
2020-05-07,NIKKEI_S3,NIKKEI,8.1,1,LONG,2020
2020-05-07,NIKKEI_S3,NIKKEI,-7.1,2,LONG,2020
2020-05-07,NIKKEI_S3,NIKKEI,34.8,3,SHORT,2020
2020-05-08,NIKKEI_S3,NIKKEI,-7.0,1,SHORT,2020
2020-05-08,NIKKEI_S3,NIKKEI,33.0,2,LONG,2020
2020-05-08,NIKKEI_S3,NIKKEI,43.0,3,LONG,2020
2020-05-11,NIKKEI_S3,NIKKEI,11.0,1,SHORT,2020
2020-05-11,NIKKEI_S3,NIKKEI,-7.0,2,SHORT,2020
2020-05-11,NIKKEI_S3,NIKKEI,10.9,3,SHORT,2020
2020-05-12,NIKKEI_S3,NIKKEI,-14.1,1,LONG,2020
2020-05-12,NIKKEI_S3,NIKKEI,46.0,2,LONG,2020
2020-05-12,NIKKEI_S3,NIKKEI,31.1,3,LONG,2020
2020-05-13,NIKKEI_S3,NIKKEI,-2.7,1,LONG,2020
2020-05-13,NIKKEI_S3,NIKKEI,9.5,2,LONG,2020
2020-05-13,NIKKEI_S3,NIKKEI,-2.7,3,LONG,2020
2020-05-14,NIKKEI_S3,NIKKEI,-16.0,1,SHORT,2020
2020-05-14,NIKKEI_S3,NIKKEI,175.8,2,SHORT,2020
2020-05-14,NIKKEI_S3,NIKKEI,312.5,3,SHORT,2020
2020-05-15,NIKKEI_S3,NIKKEI,7.4,1,LONG,2020
2020-05-15,NIKKEI_S3,NIKKEI,42.7,2,LONG,2020
2020-05-15,NIKKEI_S3,NIKKEI,17.5,3,LONG,2020
2020-05-18,NIKKEI_S3,NIKKEI,-10.0,1,LONG,2020
2020-05-18,NIKKEI_S3,NIKKEI,2.8,2,LONG,2020
2020-05-18,NIKKEI_S3,NIKKEI,2.8,3,LONG,2020
2020-05-19,NIKKEI_S3,NIKKEI,-12.1,1,LONG,2020
2020-05-19,NIKKEI_S3,NIKKEI,-0.2,2,LONG,2020
2020-05-19,NIKKEI_S3,NIKKEI,-12.2,3,LONG,2020
2020-05-20,NIKKEI_S3,NIKKEI,-19.7,1,SHORT,2020
2020-05-20,NIKKEI_S3,NIKKEI,7.8,2,SHORT,2020
2020-05-20,NIKKEI_S3,NIKKEI,7.8,3,SHORT,2020
2020-05-21,NIKKEI_S3,NIKKEI,3.0,1,LONG,2020
2020-05-21,NIKKEI_S3,NIKKEI,38.0,2,LONG,2020
2020-05-21,NIKKEI_S3,NIKKEI,13.2,3,LONG,2020
2020-05-22,NIKKEI_S3,NIKKEI,-12.2,1,SHORT,2020
2020-05-22,NIKKEI_S3,NIKKEI,-12.7,2,LONG,2020
2020-05-22,NIKKEI_S3,NIKKEI,32.9,3,SHORT,2020
2020-05-25,NIKKEI_S3,NIKKEI,2.8,1,LONG,2020
2020-05-25,NIKKEI_S3,NIKKEI,13.0,2,LONG,2020
2020-05-25,NIKKEI_S3,NIKKEI,38.5,3,LONG,2020
2020-05-26,NIKKEI_S3,NIKKEI,55.1,1,LONG,2020
2020-05-26,NIKKEI_S3,NIKKEI,42.9,2,LONG,2020
2020-05-26,NIKKEI_S3,NIKKEI,8.0,3,LONG,2020
2020-05-27,NIKKEI_S3,NIKKEI,27.3,1,LONG,2020
2020-05-27,NIKKEI_S3,NIKKEI,12.3,2,LONG,2020
2020-05-27,NIKKEI_S3,NIKKEI,-19.7,3,SHORT,2020
2020-05-28,NIKKEI_S3,NIKKEI,80.6,1,LONG,2020
2020-05-28,NIKKEI_S3,NIKKEI,152.3,2,LONG,2020
2020-05-28,NIKKEI_S3,NIKKEI,360.3,3,LONG,2020
2020-05-29,NIKKEI_S3,NIKKEI,-24.1,1,SHORT,2020
2020-05-29,NIKKEI_S3,NIKKEI,17.8,2,LONG,2020
2020-05-29,NIKKEI_S3,NIKKEI,58.5,3,LONG,2020
2020-06-01,NIKKEI_S3,NIKKEI,-17.2,1,LONG,2020
2020-06-01,NIKKEI_S3,NIKKEI,76.8,2,SHORT,2020
2020-06-01,NIKKEI_S3,NIKKEI,12.3,3,SHORT,2020
2020-06-02,NIKKEI_S3,NIKKEI,-14.7,1,SHORT,2020
2020-06-02,NIKKEI_S3,NIKKEI,-7.1,2,SHORT,2020
2020-06-02,NIKKEI_S3,NIKKEI,28.1,3,LONG,2020
2020-06-03,NIKKEI_S3,NIKKEI,-22.1,1,SHORT,2020
2020-06-03,NIKKEI_S3,NIKKEI,-22.6,2,LONG,2020
2020-06-03,NIKKEI_S3,NIKKEI,-2.6,3,LONG,2020
2020-06-04,NIKKEI_S3,NIKKEI,7.9,1,LONG,2020
2020-06-04,NIKKEI_S3,NIKKEI,-29.0,2,LONG,2020
2020-06-04,NIKKEI_S3,NIKKEI,50.0,3,LONG,2020
2020-06-05,NIKKEI_S3,NIKKEI,12.8,1,SHORT,2020
2020-06-05,NIKKEI_S3,NIKKEI,12.3,2,SHORT,2020
2020-06-05,NIKKEI_S3,NIKKEI,27.8,3,SHORT,2020
2020-06-08,NIKKEI_S3,NIKKEI,-24.1,1,LONG,2020
2020-06-08,NIKKEI_S3,NIKKEI,7.9,2,SHORT,2020
2020-06-08,NIKKEI_S3,NIKKEI,-9.1,3,SHORT,2020
2020-06-09,NIKKEI_S3,NIKKEI,8.0,1,LONG,2020
2020-06-09,NIKKEI_S3,NIKKEI,48.0,2,LONG,2020
2020-06-09,NIKKEI_S3,NIKKEI,93.2,3,LONG,2020
2020-06-10,NIKKEI_S3,NIKKEI,-19.7,1,LONG,2020
2020-06-10,NIKKEI_S3,NIKKEI,-17.2,2,SHORT,2020
2020-06-10,NIKKEI_S3,NIKKEI,14.3,3,LONG,2020
2020-06-11,NIKKEI_S3,NIKKEI,27.3,1,LONG,2020
2020-06-11,NIKKEI_S3,NIKKEI,-7.7,2,LONG,2020
2020-06-11,NIKKEI_S3,NIKKEI,-20.0,3,SHORT,2020
2020-06-12,NIKKEI_S3,NIKKEI,-37.5,1,SHORT,2020
2020-06-12,NIKKEI_S3,NIKKEI,47.5,2,SHORT,2020
2020-06-12,NIKKEI_S3,NIKKEI,-4.8,3,SHORT,2020
2020-06-15,NIKKEI_S3,NIKKEI,362.9,1,SHORT,2020
2020-06-15,NIKKEI_S3,NIKKEI,850.2,2,SHORT,2020
2020-06-16,NIKKEI_S3,NIKKEI,-29.7,1,SHORT,2020
2020-06-16,NIKKEI_S3,NIKKEI,134.2,2,LONG,2020
2020-06-16,NIKKEI_S3,NIKKEI,164.4,3,LONG,2020
2020-06-17,NIKKEI_S3,NIKKEI,19.3,1,LONG,2020
2020-06-17,NIKKEI_S3,NIKKEI,18.0,2,LONG,2020
2020-06-17,NIKKEI_S3,NIKKEI,2.5,3,LONG,2020
2020-06-18,NIKKEI_S3,NIKKEI,-12.6,1,SHORT,2020
2020-06-18,NIKKEI_S3,NIKKEI,-7.2,2,LONG,2020
2020-06-18,NIKKEI_S3,NIKKEI,-5.2,3,LONG,2020
2020-06-19,NIKKEI_S3,NIKKEI,0.4,1,SHORT,2020
2020-06-19,NIKKEI_S3,NIKKEI,13.1,2,SHORT,2020
2020-06-19,NIKKEI_S3,NIKKEI,7.4,3,SHORT,2020
2020-06-22,NIKKEI_S3,NIKKEI,-16.7,1,SHORT,2020
2020-06-22,NIKKEI_S3,NIKKEI,-16.7,2,LONG,2020
2020-06-22,NIKKEI_S3,NIKKEI,61.6,3,SHORT,2020
2020-06-23,NIKKEI_S3,NIKKEI,-24.7,1,SHORT,2020
2020-06-23,NIKKEI_S3,NIKKEI,6.0,2,SHORT,2020
2020-06-23,NIKKEI_S3,NIKKEI,-7.1,3,SHORT,2020
2020-06-24,NIKKEI_S3,NIKKEI,-1.5,1,LONG,2020
2020-06-24,NIKKEI_S3,NIKKEI,-12.1,2,LONG,2020
2020-06-24,NIKKEI_S3,NIKKEI,-1.9,3,SHORT,2020
2020-06-25,NIKKEI_S3,NIKKEI,31.0,1,SHORT,2020
2020-06-25,NIKKEI_S3,NIKKEI,17.4,2,SHORT,2020
2020-06-25,NIKKEI_S3,NIKKEI,10.4,3,SHORT,2020
2020-06-26,NIKKEI_S3,NIKKEI,-7.0,1,LONG,2020
2020-06-26,NIKKEI_S3,NIKKEI,-6.9,2,SHORT,2020
2020-06-26,NIKKEI_S3,NIKKEI,-15.0,3,SHORT,2020
2020-06-29,NIKKEI_S3,NIKKEI,-7.2,1,LONG,2020
2020-06-29,NIKKEI_S3,NIKKEI,-27.7,2,SHORT,2020
2020-06-29,NIKKEI_S3,NIKKEI,-46.2,3,SHORT,2020
2020-06-30,NIKKEI_S3,NIKKEI,-6.9,1,SHORT,2020
2020-06-30,NIKKEI_S3,NIKKEI,-7.6,2,SHORT,2020
2020-06-30,NIKKEI_S3,NIKKEI,-19.0,3,SHORT,2020
2020-07-01,NIKKEI_S3,NIKKEI,152.4,1,SHORT,2020
2020-07-01,NIKKEI_S3,NIKKEI,159.2,2,SHORT,2020
2020-07-02,NIKKEI_S3,NIKKEI,8.1,1,SHORT,2020
2020-07-02,NIKKEI_S3,NIKKEI,2.3,2,LONG,2020
2020-07-02,NIKKEI_S3,NIKKEI,-24.5,3,LONG,2020
2020-07-03,NIKKEI_S3,NIKKEI,-12.0,1,LONG,2020
2020-07-03,NIKKEI_S3,NIKKEI,-5.2,2,LONG,2020
2020-07-03,NIKKEI_S3,NIKKEI,4.9,3,LONG,2020
2020-07-06,NIKKEI_S3,NIKKEI,-12.0,1,SHORT,2020
2020-07-06,NIKKEI_S3,NIKKEI,-2.2,2,LONG,2020
2020-07-06,NIKKEI_S3,NIKKEI,27.9,3,LONG,2020
2020-07-07,NIKKEI_S3,NIKKEI,-17.0,1,LONG,2020
2020-07-07,NIKKEI_S3,NIKKEI,-21.1,2,SHORT,2020
2020-07-07,NIKKEI_S3,NIKKEI,6.5,3,LONG,2020
2020-07-08,NIKKEI_S3,NIKKEI,-14.7,1,LONG,2020
2020-07-08,NIKKEI_S3,NIKKEI,32.3,2,SHORT,2020
2020-07-08,NIKKEI_S3,NIKKEI,20.8,3,SHORT,2020
2020-07-09,NIKKEI_S3,NIKKEI,2.8,1,SHORT,2020
2020-07-09,NIKKEI_S3,NIKKEI,2.8,2,SHORT,2020
2020-07-09,NIKKEI_S3,NIKKEI,63.7,3,SHORT,2020
2020-07-10,NIKKEI_S3,NIKKEI,22.8,1,SHORT,2020
2020-07-10,NIKKEI_S3,NIKKEI,85.7,2,SHORT,2020
2020-07-10,NIKKEI_S3,NIKKEI,75.1,3,SHORT,2020
2020-07-13,NIKKEI_S3,NIKKEI,-2.6,1,SHORT,2020
2020-07-13,NIKKEI_S3,NIKKEI,15.5,2,LONG,2020
2020-07-13,NIKKEI_S3,NIKKEI,21.2,3,LONG,2020
2020-07-14,NIKKEI_S3,NIKKEI,-17.0,1,SHORT,2020
2020-07-14,NIKKEI_S3,NIKKEI,-17.0,2,LONG,2020
2020-07-14,NIKKEI_S3,NIKKEI,-17.0,3,SHORT,2020
2020-07-15,NIKKEI_S3,NIKKEI,45.8,1,LONG,2020
2020-07-15,NIKKEI_S3,NIKKEI,50.9,2,LONG,2020
2020-07-15,NIKKEI_S3,NIKKEI,51.5,3,LONG,2020
2020-07-16,NIKKEI_S3,NIKKEI,-7.1,1,LONG,2020
2020-07-16,NIKKEI_S3,NIKKEI,-2.2,2,LONG,2020
2020-07-16,NIKKEI_S3,NIKKEI,7.8,3,LONG,2020
2020-07-17,NIKKEI_S3,NIKKEI,-16.5,1,SHORT,2020
2020-07-17,NIKKEI_S3,NIKKEI,18.5,2,SHORT,2020
2020-07-17,NIKKEI_S3,NIKKEI,18.0,3,SHORT,2020
2020-07-20,NIKKEI_S3,NIKKEI,2.3,1,SHORT,2020
2020-07-20,NIKKEI_S3,NIKKEI,0.8,2,SHORT,2020
2020-07-20,NIKKEI_S3,NIKKEI,-17.7,3,SHORT,2020
2020-07-21,NIKKEI_S3,NIKKEI,-7.0,1,SHORT,2020
2020-07-21,NIKKEI_S3,NIKKEI,2.8,2,LONG,2020
2020-07-21,NIKKEI_S3,NIKKEI,-7.1,3,LONG,2020
2020-07-22,NIKKEI_S3,NIKKEI,-7.2,1,LONG,2020
2020-07-22,NIKKEI_S3,NIKKEI,-2.7,2,SHORT,2020
2020-07-22,NIKKEI_S3,NIKKEI,18.0,3,SHORT,2020
2020-07-23,NIKKEI_S3,NIKKEI,-17.1,1,SHORT,2020
2020-07-23,NIKKEI_S3,NIKKEI,22.9,2,LONG,2020
2020-07-23,NIKKEI_S3,NIKKEI,12.9,3,LONG,2020
2020-07-24,NIKKEI_S3,NIKKEI,3.5,1,LONG,2020
2020-07-24,NIKKEI_S3,NIKKEI,-24.1,2,LONG,2020
2020-07-24,NIKKEI_S3,NIKKEI,-19.6,3,SHORT,2020
2020-07-27,NIKKEI_S3,NIKKEI,4.9,1,LONG,2020
2020-07-27,NIKKEI_S3,NIKKEI,22.8,2,LONG,2020
2020-07-27,NIKKEI_S3,NIKKEI,-2.1,3,LONG,2020
2020-07-28,NIKKEI_S3,NIKKEI,1.0,1,LONG,2020
2020-07-28,NIKKEI_S3,NIKKEI,3.0,2,LONG,2020
2020-07-28,NIKKEI_S3,NIKKEI,-8.5,3,LONG,2020
2020-07-29,NIKKEI_S3,NIKKEI,-7.7,1,SHORT,2020
2020-07-29,NIKKEI_S3,NIKKEI,37.8,2,SHORT,2020
2020-07-29,NIKKEI_S3,NIKKEI,27.3,3,SHORT,2020
2020-07-30,NIKKEI_S3,NIKKEI,-10.0,1,LONG,2020
2020-07-30,NIKKEI_S3,NIKKEI,-10.6,2,SHORT,2020
2020-07-30,NIKKEI_S3,NIKKEI,-7.1,3,SHORT,2020
2020-07-31,NIKKEI_S3,NIKKEI,-31.2,1,LONG,2020
2020-07-31,NIKKEI_S3,NIKKEI,-2.2,2,SHORT,2020
2020-07-31,NIKKEI_S3,NIKKEI,-31.2,3,LONG,2020
2020-08-03,NIKKEI_S3,NIKKEI,-14.7,1,SHORT,2020
2020-08-03,NIKKEI_S3,NIKKEI,7.4,2,LONG,2020
2020-08-03,NIKKEI_S3,NIKKEI,2.3,3,LONG,2020
2020-08-04,NIKKEI_S3,NIKKEI,13.0,1,LONG,2020
2020-08-04,NIKKEI_S3,NIKKEI,37.9,2,LONG,2020
2020-08-04,NIKKEI_S3,NIKKEI,53.6,3,LONG,2020
2020-08-05,NIKKEI_S3,NIKKEI,51.7,1,SHORT,2020
2020-08-05,NIKKEI_S3,NIKKEI,33.0,2,SHORT,2020
2020-08-05,NIKKEI_S3,NIKKEI,13.0,3,SHORT,2020
2020-08-06,NIKKEI_S3,NIKKEI,-7.7,1,SHORT,2020
2020-08-06,NIKKEI_S3,NIKKEI,-14.8,2,LONG,2020
2020-08-06,NIKKEI_S3,NIKKEI,-6.9,3,LONG,2020
2020-08-07,NIKKEI_S3,NIKKEI,22.5,1,LONG,2020
2020-08-07,NIKKEI_S3,NIKKEI,2.3,2,LONG,2020
2020-08-07,NIKKEI_S3,NIKKEI,69.4,3,LONG,2020
2020-08-10,NIKKEI_S3,NIKKEI,5.5,1,LONG,2020
2020-08-10,NIKKEI_S3,NIKKEI,0.5,2,LONG,2020
2020-08-10,NIKKEI_S3,NIKKEI,7.8,3,LONG,2020
2020-08-11,NIKKEI_S3,NIKKEI,-11.5,1,LONG,2020
2020-08-11,NIKKEI_S3,NIKKEI,-12.2,2,LONG,2020
2020-08-11,NIKKEI_S3,NIKKEI,-19.2,3,SHORT,2020
2020-08-12,NIKKEI_S3,NIKKEI,-4.2,1,SHORT,2020
2020-08-12,NIKKEI_S3,NIKKEI,-14.1,2,SHORT,2020
2020-08-12,NIKKEI_S3,NIKKEI,35.3,3,SHORT,2020
2020-08-13,NIKKEI_S3,NIKKEI,10.4,1,SHORT,2020
2020-08-13,NIKKEI_S3,NIKKEI,17.4,2,SHORT,2020
2020-08-13,NIKKEI_S3,NIKKEI,33.1,3,SHORT,2020
2020-08-14,NIKKEI_S3,NIKKEI,0.3,1,LONG,2020
2020-08-14,NIKKEI_S3,NIKKEI,-11.7,2,LONG,2020
2020-08-14,NIKKEI_S3,NIKKEI,-11.7,3,LONG,2020
2020-08-17,NIKKEI_S3,NIKKEI,49.5,1,LONG,2020
2020-08-17,NIKKEI_S3,NIKKEI,57.3,2,LONG,2020
2020-08-17,NIKKEI_S3,NIKKEI,39.3,3,LONG,2020
2020-08-18,NIKKEI_S3,NIKKEI,-14.2,1,LONG,2020
2020-08-18,NIKKEI_S3,NIKKEI,5.3,2,SHORT,2020
2020-08-18,NIKKEI_S3,NIKKEI,2.3,3,SHORT,2020
2020-08-19,NIKKEI_S3,NIKKEI,2.5,1,SHORT,2020
2020-08-19,NIKKEI_S3,NIKKEI,-4.8,2,SHORT,2020
2020-08-19,NIKKEI_S3,NIKKEI,-6.8,3,LONG,2020
2020-08-20,NIKKEI_S3,NIKKEI,-4.7,1,SHORT,2020
2020-08-20,NIKKEI_S3,NIKKEI,12.3,2,SHORT,2020
2020-08-20,NIKKEI_S3,NIKKEI,-7.2,3,SHORT,2020
2020-08-21,NIKKEI_S3,NIKKEI,-2.7,1,SHORT,2020
2020-08-21,NIKKEI_S3,NIKKEI,-2.7,2,SHORT,2020
2020-08-21,NIKKEI_S3,NIKKEI,-4.2,3,SHORT,2020
2020-08-24,NIKKEI_S3,NIKKEI,27.9,1,LONG,2020
2020-08-24,NIKKEI_S3,NIKKEI,27.8,2,LONG,2020
2020-08-24,NIKKEI_S3,NIKKEI,27.8,3,LONG,2020
2020-08-25,NIKKEI_S3,NIKKEI,-13.9,1,LONG,2020
2020-08-25,NIKKEI_S3,NIKKEI,2.3,2,SHORT,2020
2020-08-25,NIKKEI_S3,NIKKEI,-6.9,3,LONG,2020
2020-08-26,NIKKEI_S3,NIKKEI,11.5,1,LONG,2020
2020-08-26,NIKKEI_S3,NIKKEI,27.8,2,LONG,2020
2020-08-26,NIKKEI_S3,NIKKEI,36.0,3,LONG,2020
2020-08-27,NIKKEI_S3,NIKKEI,-2.0,1,SHORT,2020
2020-08-27,NIKKEI_S3,NIKKEI,-17.1,2,LONG,2020
2020-08-27,NIKKEI_S3,NIKKEI,8.0,3,SHORT,2020
2020-08-28,NIKKEI_S3,NIKKEI,2.5,1,SHORT,2020
2020-08-28,NIKKEI_S3,NIKKEI,314.0,2,SHORT,2020
2020-08-28,NIKKEI_S3,NIKKEI,424.9,3,SHORT,2020
2020-08-31,NIKKEI_S3,NIKKEI,2.9,1,LONG,2020
2020-08-31,NIKKEI_S3,NIKKEI,-12.2,2,LONG,2020
2020-08-31,NIKKEI_S3,NIKKEI,95.1,3,SHORT,2020
2020-09-01,NIKKEI_S3,NIKKEI,-19.7,1,SHORT,2020
2020-09-01,NIKKEI_S3,NIKKEI,-7.6,2,LONG,2020
2020-09-01,NIKKEI_S3,NIKKEI,-14.5,3,LONG,2020
2020-09-02,NIKKEI_S3,NIKKEI,-9.2,1,SHORT,2020
2020-09-02,NIKKEI_S3,NIKKEI,-2.2,2,LONG,2020
2020-09-02,NIKKEI_S3,NIKKEI,12.3,3,SHORT,2020
2020-09-03,NIKKEI_S3,NIKKEI,-7.0,1,SHORT,2020
2020-09-03,NIKKEI_S3,NIKKEI,7.3,2,SHORT,2020
2020-09-03,NIKKEI_S3,NIKKEI,52.3,3,SHORT,2020
2020-09-04,NIKKEI_S3,NIKKEI,25.8,1,LONG,2020
2020-09-04,NIKKEI_S3,NIKKEI,10.9,2,LONG,2020
2020-09-04,NIKKEI_S3,NIKKEI,30.8,3,LONG,2020
2020-09-07,NIKKEI_S3,NIKKEI,-10.2,1,SHORT,2020
2020-09-07,NIKKEI_S3,NIKKEI,2.8,2,SHORT,2020
2020-09-07,NIKKEI_S3,NIKKEI,14.3,3,SHORT,2020
2020-09-08,NIKKEI_S3,NIKKEI,-0.5,1,SHORT,2020
2020-09-08,NIKKEI_S3,NIKKEI,-4.9,2,SHORT,2020
2020-09-08,NIKKEI_S3,NIKKEI,50.0,3,LONG,2020
2020-09-09,NIKKEI_S3,NIKKEI,28.2,1,LONG,2020
2020-09-09,NIKKEI_S3,NIKKEI,55.0,2,LONG,2020
2020-09-09,NIKKEI_S3,NIKKEI,65.2,3,LONG,2020
2020-09-10,NIKKEI_S3,NIKKEI,29.8,1,LONG,2020
2020-09-10,NIKKEI_S3,NIKKEI,47.9,2,LONG,2020
2020-09-11,NIKKEI_S3,NIKKEI,22.8,1,LONG,2020
2020-09-11,NIKKEI_S3,NIKKEI,32.8,2,LONG,2020
2020-09-11,NIKKEI_S3,NIKKEI,62.7,3,LONG,2020
2020-09-14,NIKKEI_S3,NIKKEI,-12.5,1,SHORT,2020
2020-09-14,NIKKEI_S3,NIKKEI,2.3,2,LONG,2020
2020-09-14,NIKKEI_S3,NIKKEI,2.5,3,LONG,2020
2020-09-15,NIKKEI_S3,NIKKEI,33.1,1,LONG,2020
2020-09-15,NIKKEI_S3,NIKKEI,13.1,2,LONG,2020
2020-09-15,NIKKEI_S3,NIKKEI,3.0,3,LONG,2020
2020-09-16,NIKKEI_S3,NIKKEI,2.4,1,SHORT,2020
2020-09-16,NIKKEI_S3,NIKKEI,18.0,2,SHORT,2020
2020-09-16,NIKKEI_S3,NIKKEI,21.0,3,SHORT,2020
2020-09-17,NIKKEI_S3,NIKKEI,-4.1,1,SHORT,2020
2020-09-17,NIKKEI_S3,NIKKEI,12.9,2,SHORT,2020
2020-09-17,NIKKEI_S3,NIKKEI,-12.0,3,LONG,2020
2020-09-18,NIKKEI_S3,NIKKEI,7.8,1,LONG,2020
2020-09-18,NIKKEI_S3,NIKKEI,2.8,2,LONG,2020
2020-09-18,NIKKEI_S3,NIKKEI,-0.2,3,LONG,2020
2020-09-21,NIKKEI_S3,NIKKEI,-2.2,1,SHORT,2020
2020-09-21,NIKKEI_S3,NIKKEI,25.3,2,SHORT,2020
2020-09-21,NIKKEI_S3,NIKKEI,62.3,3,SHORT,2020
2020-09-22,NIKKEI_S3,NIKKEI,-14.1,1,SHORT,2020
2020-09-22,NIKKEI_S3,NIKKEI,-6.5,2,LONG,2020
2020-09-22,NIKKEI_S3,NIKKEI,-21.2,3,LONG,2020
2020-09-23,NIKKEI_S3,NIKKEI,-2.2,1,SHORT,2020
2020-09-23,NIKKEI_S3,NIKKEI,63.0,2,LONG,2020
2020-09-24,NIKKEI_S3,NIKKEI,91.7,1,SHORT,2020
2020-09-24,NIKKEI_S3,NIKKEI,79.7,2,SHORT,2020
2020-09-24,NIKKEI_S3,NIKKEI,72.8,3,SHORT,2020
2020-09-25,NIKKEI_S3,NIKKEI,-14.9,1,SHORT,2020
2020-09-25,NIKKEI_S3,NIKKEI,-10.0,2,SHORT,2020
2020-09-25,NIKKEI_S3,NIKKEI,2.3,3,LONG,2020
2020-09-28,NIKKEI_S3,NIKKEI,17.4,1,SHORT,2020
2020-09-28,NIKKEI_S3,NIKKEI,3.0,2,SHORT,2020
2020-09-28,NIKKEI_S3,NIKKEI,28.0,3,LONG,2020
2020-09-29,NIKKEI_S3,NIKKEI,11.2,1,LONG,2020
2020-09-29,NIKKEI_S3,NIKKEI,56.1,2,LONG,2020
2020-09-29,NIKKEI_S3,NIKKEI,6.0,3,LONG,2020
2020-09-30,NIKKEI_S3,NIKKEI,-12.7,1,SHORT,2020
2020-09-30,NIKKEI_S3,NIKKEI,-7.0,2,LONG,2020
2020-09-30,NIKKEI_S3,NIKKEI,97.7,3,SHORT,2020
2020-10-01,NIKKEI_S3,NIKKEI,-12.7,1,SHORT,2020
2020-10-01,NIKKEI_S3,NIKKEI,2.3,2,SHORT,2020
2020-10-01,NIKKEI_S3,NIKKEI,7.9,3,SHORT,2020
2020-10-02,NIKKEI_S3,NIKKEI,7.9,1,SHORT,2020
2020-10-02,NIKKEI_S3,NIKKEI,5.8,2,SHORT,2020
2020-10-02,NIKKEI_S3,NIKKEI,213.6,3,SHORT,2020
2020-10-05,NIKKEI_S3,NIKKEI,-12.5,1,SHORT,2020
2020-10-05,NIKKEI_S3,NIKKEI,-2.7,2,LONG,2020
2020-10-05,NIKKEI_S3,NIKKEI,-5.5,3,SHORT,2020
2020-10-06,NIKKEI_S3,NIKKEI,8.0,1,LONG,2020
2020-10-06,NIKKEI_S3,NIKKEI,-2.0,2,LONG,2020
2020-10-06,NIKKEI_S3,NIKKEI,-11.9,3,LONG,2020
2020-10-07,NIKKEI_S3,NIKKEI,2.9,1,SHORT,2020
2020-10-07,NIKKEI_S3,NIKKEI,2.9,2,SHORT,2020
2020-10-07,NIKKEI_S3,NIKKEI,7.9,3,SHORT,2020
2020-10-08,NIKKEI_S3,NIKKEI,9.3,1,LONG,2020
2020-10-08,NIKKEI_S3,NIKKEI,-2.6,2,LONG,2020
2020-10-08,NIKKEI_S3,NIKKEI,-2.7,3,LONG,2020
2020-10-09,NIKKEI_S3,NIKKEI,-7.0,1,LONG,2020
2020-10-09,NIKKEI_S3,NIKKEI,-2.1,2,SHORT,2020
2020-10-09,NIKKEI_S3,NIKKEI,-2.2,3,SHORT,2020
2020-10-12,NIKKEI_S3,NIKKEI,-9.7,1,LONG,2020
2020-10-12,NIKKEI_S3,NIKKEI,-9.7,2,SHORT,2020
2020-10-12,NIKKEI_S3,NIKKEI,-2.7,3,LONG,2020
2020-10-13,NIKKEI_S3,NIKKEI,-9.7,1,SHORT,2020
2020-10-13,NIKKEI_S3,NIKKEI,-2.7,2,LONG,2020
2020-10-13,NIKKEI_S3,NIKKEI,-2.6,3,LONG,2020
2020-10-14,NIKKEI_S3,NIKKEI,12.3,1,SHORT,2020
2020-10-14,NIKKEI_S3,NIKKEI,7.8,2,SHORT,2020
2020-10-14,NIKKEI_S3,NIKKEI,-7.7,3,SHORT,2020
2020-10-15,NIKKEI_S3,NIKKEI,2.9,1,LONG,2020
2020-10-15,NIKKEI_S3,NIKKEI,3.0,2,LONG,2020
2020-10-15,NIKKEI_S3,NIKKEI,17.9,3,LONG,2020
2020-10-16,NIKKEI_S3,NIKKEI,17.4,1,SHORT,2020
2020-10-16,NIKKEI_S3,NIKKEI,12.4,2,SHORT,2020
2020-10-16,NIKKEI_S3,NIKKEI,15.9,3,SHORT,2020
2020-10-19,NIKKEI_S3,NIKKEI,-4.0,1,SHORT,2020
2020-10-19,NIKKEI_S3,NIKKEI,0.8,2,SHORT,2020
2020-10-19,NIKKEI_S3,NIKKEI,-2.7,3,SHORT,2020
2020-10-20,NIKKEI_S3,NIKKEI,-9.2,1,LONG,2020
2020-10-20,NIKKEI_S3,NIKKEI,-7.6,2,SHORT,2020
2020-10-20,NIKKEI_S3,NIKKEI,-2.0,3,SHORT,2020
2020-10-21,NIKKEI_S3,NIKKEI,-9.1,1,SHORT,2020
2020-10-21,NIKKEI_S3,NIKKEI,-2.2,2,LONG,2020
2020-10-21,NIKKEI_S3,NIKKEI,-2.2,3,LONG,2020
2020-10-22,NIKKEI_S3,NIKKEI,-7.7,1,LONG,2020
2020-10-22,NIKKEI_S3,NIKKEI,2.3,2,LONG,2020
2020-10-22,NIKKEI_S3,NIKKEI,37.3,3,LONG,2020
2020-10-23,NIKKEI_S3,NIKKEI,-7.0,1,LONG,2020
2020-10-23,NIKKEI_S3,NIKKEI,-7.0,2,SHORT,2020
2020-10-23,NIKKEI_S3,NIKKEI,-7.0,3,LONG,2020
2020-10-26,NIKKEI_S3,NIKKEI,-2.0,1,SHORT,2020
